"date"	"id"	"code"	"unit"	"name"	"price"
"21.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"21.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"21.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"21.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"21.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"21.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"21.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"21.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"21.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"21.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"21.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"21.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"21.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"21.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"21.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"21.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"21.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"21.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"21.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"21.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"21.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"21.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"21.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"21.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"21.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"21.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"21.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"21.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"22.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"22.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"22.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"22.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"22.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"22.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"22.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"22.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"22.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"22.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"22.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"22.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"22.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"22.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"22.03.2024"	978	"EUR"	1	"Евро"	100.365
"22.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"22.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"22.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"22.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"22.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"22.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"22.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"22.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"22.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"22.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"22.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"22.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"22.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"22.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"22.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"22.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"22.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"22.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"22.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"22.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"22.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"22.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"22.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"22.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"22.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"22.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"22.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"22.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"23.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"23.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"23.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"23.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"23.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"23.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"23.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"23.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"23.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"23.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"23.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"23.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"23.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"23.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"23.03.2024"	978	"EUR"	1	"Евро"	100.365
"23.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"23.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"23.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"23.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"23.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"23.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"23.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"23.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"23.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"23.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"23.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"23.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"23.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"23.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"23.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"23.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"23.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"23.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"23.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"23.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"23.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"23.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"23.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"23.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"23.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"23.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"23.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"23.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"24.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"24.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"24.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"24.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"24.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"24.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"24.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"24.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"24.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"24.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"24.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"24.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"24.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"24.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"24.03.2024"	978	"EUR"	1	"Евро"	100.365
"24.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"24.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"24.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"24.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"24.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"24.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"24.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"24.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"24.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"24.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"24.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"24.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"24.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"24.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"24.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"24.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"24.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"24.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"24.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"24.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"24.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"24.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"24.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"24.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"24.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"24.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"24.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"24.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"25.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"25.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"25.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"25.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"25.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"25.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"25.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"25.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"25.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"25.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"25.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"25.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"25.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"25.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"25.03.2024"	978	"EUR"	1	"Евро"	100.365
"25.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"25.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"25.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"25.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"25.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"25.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"25.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"25.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"25.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"25.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"25.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"25.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"25.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"25.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"25.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"25.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"25.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"25.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"25.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"25.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"25.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"25.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"25.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"25.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"25.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"25.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"25.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"25.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"26.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"26.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"26.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"26.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"26.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"26.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"26.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"26.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"26.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"26.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"26.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"26.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"26.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"26.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"26.03.2024"	978	"EUR"	1	"Евро"	100.365
"26.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"26.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"26.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"26.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"26.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"26.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"26.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"26.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"26.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"26.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"26.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"26.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"26.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"26.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"26.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"26.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"26.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"26.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"26.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"26.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"26.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"26.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"26.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"26.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"26.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"26.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"26.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"26.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"27.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"27.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"27.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"27.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"27.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"27.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"27.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"27.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"27.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"27.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"27.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"27.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"27.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"27.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"27.03.2024"	978	"EUR"	1	"Евро"	100.365
"27.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"27.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"27.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"27.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"27.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"27.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"27.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"27.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"27.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"27.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"27.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"27.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"27.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"27.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"27.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"27.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"27.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"27.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"27.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"27.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"27.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"27.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"27.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"27.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"27.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"27.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"27.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"27.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"28.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"28.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"28.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"28.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"28.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"28.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"28.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"28.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"28.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"28.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"28.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"28.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"28.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"28.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"28.03.2024"	978	"EUR"	1	"Евро"	100.365
"28.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"28.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"28.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"28.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"28.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"28.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"28.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"28.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"28.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"28.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"28.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"28.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"28.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"28.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"28.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"28.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"28.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"28.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"28.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"28.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"28.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"28.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"28.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"28.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"28.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"28.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"28.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"28.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"29.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"29.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"29.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"29.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"29.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"29.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"29.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"29.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"29.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"29.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"29.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"29.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"29.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"29.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"29.03.2024"	978	"EUR"	1	"Евро"	100.365
"29.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"29.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"29.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"29.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"29.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"29.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"29.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"29.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"29.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"29.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"29.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"29.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"29.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"29.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"29.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"29.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"29.03.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"29.03.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"29.03.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"29.03.2024"	949	"TRY"	10	"Турецких лир"	28.416
"29.03.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"29.03.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"29.03.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"29.03.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"29.03.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"29.03.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"29.03.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"29.03.2024"	392	"JPY"	100	"Японских иен"	60.9626
"30.03.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"30.03.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"30.03.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"30.03.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"30.03.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"30.03.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"30.03.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"30.03.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"30.03.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"30.03.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"30.03.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"30.03.2024"	208	"DKK"	1	"Датская крона"	13.371
"30.03.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"30.03.2024"	840	"USD"	1	"Доллар США"	91.9499
"30.03.2024"	978	"EUR"	1	"Евро"	100.365
"30.03.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"30.03.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"30.03.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"30.03.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"30.03.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"30.03.2024"	634	"QAR"	1	"Катарский риал"	25.261
"30.03.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"30.03.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"30.03.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"30.03.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"30.03.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"30.03.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"30.03.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"30.03.2024"	946	"RON"	1	"Румынский лей"	20.1839
"30.03.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"30.03.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
